tau,equiv_pldn,conc_dfnb,temperature,sty,e_factor
1.125533007053861,3.8812979737686324,0.10004574992693796,57.20993153686558,1017.647498942003,43.49243055968093
0.7201338362256695,1.3693543790751912,0.17450408455106836,61.1004654338743,2226.761801281678,31.059746079132225
1.095151211346005,3.155266936013428,0.26767780576131794,91.66975503570836,2220.0957281608394,22.05283169948709
0.8066783745972761,4.512469745563782,0.11095503727917047,90.3420759160562,1432.2821581067683,43.68544039877086
1.1259572035506904,3.2347593137830066,0.15615477543809353,47.82913401763909,1584.6601269663445,28.4532105734972
1.701116853013305,4.87304630287759,0.22536967126369714,92.30903541023827,814.2041868986033,39.56299586253657
1.8145837284440574,4.57842665401539,0.1340176845479112,33.514930490959415,852.8611581008576,32.99034861432253
0.7547456293468533,4.512570013717653,0.13933873353322004,67.89968625045469,2071.392504852655,32.74886188809066
1.936834295225753,3.1326611398920683,0.37675084558018934,58.39640679054567,1916.1019070965956,15.079820810753207
1.5297513915223755,4.338502687589491,0.10731531093767673,97.51298834504708,616.0520245479905,53.502666159943956
1.9832916333597421,3.9926626175193576,0.2121775968257621,101.03513956063397,637.2541834683237,42.40093793115714
0.654839009866463,2.7915741047036207,0.4634382012372382,56.425273353631155,7991.290520831136,10.846362183789147
0.9316630078795232,1.5201142884731107,0.10774678314811884,91.09519796459018,1273.0976513204057,41.23932277005775
0.8174421740000886,2.062186637488905,0.2966292637121353,34.802629060537235,3630.8695104220374,17.650623675215776
1.3611764082380196,1.5869142996232406,0.3357222147613137,92.97825240188381,2655.3697405270714,14.536138269244624
0.6535016432417388,2.6562239512782733,0.3777600630910981,67.27613425742123,6447.976291581362,13.012047824501643
0.5749301884191307,3.1435856236620463,0.3655178580879156,76.34002008524777,6778.366887016046,14.235094692355402
1.91689213398622,3.3462201620079717,0.4613607661151534,42.37272337316138,2536.629397993247,11.948898425232928
0.7089145208761378,4.229565154838095,0.25907073479421344,44.88187774052395,4203.9571005276,18.16828727670308
1.8912628705940508,2.3910634389820262,0.4003248412544622,95.33981868154063,1699.930292548399,17.33832277336669
1.8249591368087148,3.4946888282224355,0.40037697361093494,61.40085077800583,2024.577826465309,15.51145872073052
0.9048918376475391,4.583544872784268,0.27123647594851796,116.8356042433547,1573.000196739127,39.45123133325843
1.4951622467276722,3.486782880836487,0.1458983891813501,115.4540332836364,721.0123412410758,47.44499271192331
1.174868200219911,3.313558457548527,0.2632547211045125,51.33242822187249,2523.1536739799067,17.976111179624514
1.8550692808433806,3.2947179466891434,0.1011481308124636,85.54304222586515,557.4712911290907,48.04636122210644
0.9899673526581443,3.108232409030437,0.45437683972430987,62.15427840022498,4780.569997168014,12.147614969205318
1.862802726379699,3.493440463167211,0.10632849713862252,113.64935103693851,445.90139122481355,60.29549434412492
1.5363453762753858,4.989291401805922,0.16893620333813142,42.342217466598996,1242.9934527048897,27.420240705792004
1.8988931945557455,3.7872726459596007,0.126400069088825,97.99167473422197,551.62454381389,48.42102867710181
1.6308142826918695,4.692098142185934,0.3846099034513887,41.18438657749482,2460.513379051026,14.592144768948605
0.5298202007596934,1.1048439475108771,0.11132259520831785,52.15899608427413,1022.1351532514832,90.20701303403331
1.790041923024332,3.1553242573666114,0.3211287914743064,105.78278031236451,1081.3880883846539,28.736469842623542
0.6862599726798667,2.116734716044558,0.33430370858331515,117.26361734877071,4675.008431371175,16.68824138244364
1.3415453288835648,1.074589157491772,0.4202530690722466,50.96768464569184,3241.9139823350556,12.117590076520337
1.7106577934281688,2.551442576256687,0.44541674182377144,97.24094784634661,1943.8672019577677,17.197951199076048
1.3343603509856283,1.54582090264274,0.12396707580488467,40.92091101666636,771.7847247146938,47.77498672872969
0.5668278178171426,1.4299765164243716,0.1902837354431419,94.1690082344409,3699.471987954099,23.866118190357763
1.3395754730812137,1.0502239206364634,0.12878971187579472,117.05486970002448,1038.1943337905063,35.20619036176465
1.3521506928799132,1.813172938643962,0.20093029782812938,96.94432686675836,1595.5370150043584,23.476443013914288
0.7931442216639781,3.325435709093031,0.48800799563532493,106.21459213410317,4193.482179965711,18.03240650196513
0.8597716387213792,2.97507885707492,0.3479822873525519,104.60828095951608,3349.16748064909,19.250980565295578
0.7351870919691263,1.074304808709638,0.12800885748768895,73.77105998433287,1454.9954360871116,45.80753123501936
1.4094941924799955,3.2754057483459253,0.2269449637288643,118.9754538971204,1016.9772578252997,37.147965462065535
1.3696178288686953,2.5205646904942016,0.32037928764715873,97.08009878158519,2052.727459946239,19.22688820058437
1.503849340179777,2.0596782306512376,0.12653393377137664,63.307577812269564,955.9237475132164,34.421512696538116
1.4445762605323467,1.8406960396593584,0.40110222149552555,35.98828332187034,3152.967751929764,11.801276808844715
0.8904726478678114,4.219018254973381,0.1773737130493311,87.55147927919461,1941.811873723809,30.19894068941256
1.2870054636856005,4.699231881597402,0.2053187081948444,35.93649816156214,1837.3489429516992,22.478499626092898
1.6025989449330043,4.088712118172987,0.4631263410014096,113.87748622771535,727.3653641417126,53.60824791738106
0.5209273594633955,1.937448344485682,0.34671134280066307,115.41146886188548,6879.647716233915,14.877311629976454
1.9252641788706195,3.2266127527806256,0.4662425399065099,87.74095880517038,1532.4621177122583,20.143526525726394
1.0850115712118693,2.943962668387639,0.3417241931679893,79.45931293577064,3070.0397218950725,16.47781350835451
1.8892721400596804,4.674933742534424,0.257950245169422,116.69362755966407,366.67302387865476,81.39195729791504
0.7609335000206965,1.5053180777585493,0.15403166321869255,75.5095949109207,2133.0517344297095,30.548674562719857
0.532287207911297,4.7918808448707235,0.43084618846829303,31.351708266791015,9332.266525956968,12.011427904868507
0.7642943833625828,2.328254297467348,0.15239873792436676,102.85416229139238,2160.3802452051,30.384901427121207
1.0171049790249402,4.760429929333469,0.33280567197883204,109.09487859706597,1540.3052701513307,37.381778446095076
1.767101668088333,4.621569274834597,0.2839521063267228,79.1712134418336,1144.948133449164,27.788859801398097
1.6979053867280591,2.1428754069365903,0.2961014090479711,83.91992768812905,1748.457622042383,17.785858283125453
0.5232999133262536,3.373925632786549,0.2734705395957833,102.66244759963573,5006.171592236621,20.572945790311955
0.9728672046430594,4.571554834100605,0.3311428861138142,46.560918146471856,3751.474438899215,15.526424379510186
1.6818938507382564,3.4481247081797357,0.12156370882950118,67.81743120010191,790.1735199575128,37.75931961707934
1.5186032548481445,4.674407111910103,0.10016080995654297,117.90832341279537,443.087241674855,75.07165607911797
1.0648704721186617,4.89513415343329,0.34188644038962124,104.59612271826236,1539.9855919161112,36.0065912955628
1.3620672570621535,3.5123047932294016,0.21423051267827758,82.81500065904746,1477.8480078166988,26.154155791710863
1.6250326455539899,4.433255345716169,0.4020328753870721,92.82515236025728,1165.4970366065095,31.86873125493934
1.7967191450818998,2.290723987346986,0.3683155163150349,70.57865427720142,2079.721735133946,14.544574726718887
1.0731541280472758,2.6432453996887424,0.2605918333878162,58.56455513624492,2752.9905927633185,17.756404524672483
1.4328790518804522,2.7209890832850574,0.48952083117090095,91.002080229088,2651.853314224358,15.37334529988882
0.7978548326406663,2.706804037392131,0.23733849590976921,101.78749235627099,2921.2893480355656,22.443913616286764
1.8199974328451476,4.615367823305488,0.3650879249501049,54.3187435826782,1844.17093214392,17.339673272558247
0.8785500522568845,4.4195917707896095,0.3110858585234987,102.19449756041382,2374.2284508937123,27.268957713447207
1.3587327757874095,3.9325701011500445,0.30760465098562234,99.37955194516992,1416.1118794542265,29.233178815054693
1.3532869860570733,2.8628395143679235,0.23707556318131273,36.13884135750337,2004.548652961781,19.230106598470847
1.0668862689921497,1.3185043107930094,0.493126845492178,46.345156619768744,5026.00912564003,10.093960799214038
1.7177880465808095,4.4998465798235925,0.37536530095437737,81.25449714708381,1342.5291794040204,25.661234135098514
0.7414571552234132,2.8675200910532253,0.238068820462086,50.25359620326761,3651.552272128704,19.27652332360872
1.3887678031486952,2.249079350807668,0.46652222138734034,111.86719724564014,2598.893514609517,15.772887319431797
0.8856774406732943,1.4435652029761168,0.17718509280764516,74.96257536109974,2168.0537565364166,25.97198802216821
1.5928785019618943,1.832777753635166,0.19921342335089232,106.65046874427303,1273.1166073792176,25.007667394657414
1.123773077401291,3.4667402686209448,0.19346645569570003,39.17705334832177,1967.4446628195267,23.418242822212495
1.2737855254527948,2.9085639481991294,0.1610686576372653,85.9625608566374,1311.279907515886,30.41038087348286
